experiment,context_len,date,hour,actual,predicted,naive
exp2_672h,672,2018-06-29,6,28185.0,28502.938,27734.0
exp2_672h,672,2018-06-29,7,30251.0,30317.473,30063.0
exp2_672h,672,2018-06-29,8,33322.0,32469.793,32727.0
exp2_672h,672,2018-06-29,9,36101.0,34245.04,34786.0
exp2_672h,672,2018-06-29,10,38540.0,35957.062,36755.0
exp2_672h,672,2018-06-29,11,40893.0,37547.49,38665.0
exp2_672h,672,2018-06-29,12,42865.0,38850.406,40433.0
exp2_672h,672,2018-06-29,13,44489.0,39975.26,41936.0
exp2_672h,672,2018-06-29,14,45791.0,41085.375,43441.0
exp2_672h,672,2018-06-29,15,46826.0,41873.4,44429.0
exp2_672h,672,2018-06-29,16,47825.0,42634.53,45139.0
exp2_672h,672,2018-06-29,17,48752.0,43193.42,45811.0
exp2_672h,672,2018-06-29,18,49105.0,43163.074,46350.0
exp2_672h,672,2018-06-29,19,48321.0,42461.688,46021.0
exp2_672h,672,2018-06-29,20,46534.0,41194.246,44678.0
exp2_672h,672,2018-06-29,21,44158.0,39982.09,42901.0
exp2_672h,672,2018-06-29,22,42343.0,38557.43,41619.0
exp2_672h,672,2018-06-29,23,39099.0,36126.445,38478.0
exp2_672h,672,2018-06-30,0,35639.0,35415.055,34956.0
exp2_672h,672,2018-06-30,1,32443.0,32381.984,31942.0
exp2_672h,672,2018-06-30,2,30093.0,30153.547,29691.0
exp2_672h,672,2018-06-30,3,28392.0,28713.262,28338.0
exp2_672h,672,2018-06-30,4,27226.0,27681.217,27376.0
exp2_672h,672,2018-06-30,5,26624.0,27239.092,27318.0
exp2_672h,672,2018-06-30,6,26411.0,27562.578,28185.0
exp2_672h,672,2018-06-30,7,27026.0,28496.355,30251.0
exp2_672h,672,2018-06-30,8,29393.0,30191.004,33322.0
exp2_672h,672,2018-06-30,9,32697.0,32350.371,36101.0
exp2_672h,672,2018-06-30,10,36256.0,34368.51,38540.0
exp2_672h,672,2018-06-30,11,39459.0,36460.867,40893.0
exp2_672h,672,2018-06-30,12,41902.0,38071.977,42865.0
exp2_672h,672,2018-06-30,13,43803.0,39198.043,44489.0
exp2_672h,672,2018-06-30,14,45293.0,40149.805,45791.0
exp2_672h,672,2018-06-30,15,46465.0,40811.223,46826.0
exp2_672h,672,2018-06-30,16,47711.0,41442.492,47825.0
exp2_672h,672,2018-06-30,17,48790.0,41841.438,48752.0
exp2_672h,672,2018-06-30,18,49341.0,42207.47,49105.0
exp2_672h,672,2018-06-30,19,49031.0,41552.67,48321.0
exp2_672h,672,2018-06-30,20,47522.0,40501.11,46534.0
exp2_672h,672,2018-06-30,21,45558.0,39271.246,44158.0
exp2_672h,672,2018-06-30,22,43940.0,37624.332,42343.0
exp2_672h,672,2018-06-30,23,40958.0,35300.95,39099.0
exp2_672h,672,2018-07-01,0,37751.0,37450.453,35639.0
exp2_672h,672,2018-07-01,1,34716.0,34390.633,32443.0
exp2_672h,672,2018-07-01,2,32345.0,31932.494,30093.0
exp2_672h,672,2018-07-01,3,30546.0,30334.988,28392.0
exp2_672h,672,2018-07-01,4,29300.0,29038.066,27226.0
exp2_672h,672,2018-07-01,5,28511.0,28362.953,26624.0
exp2_672h,672,2018-07-01,6,27992.0,28463.14,26411.0
exp2_672h,672,2018-07-01,7,28211.0,29304.312,27026.0
exp2_672h,672,2018-07-01,8,30337.0,31081.648,29393.0
exp2_672h,672,2018-07-01,9,33759.0,33244.207,32697.0
exp2_672h,672,2018-07-01,10,37516.0,35442.617,36256.0
exp2_672h,672,2018-07-01,11,41130.0,37573.008,39459.0
exp2_672h,672,2018-07-01,12,44099.0,39528.17,41902.0
exp2_672h,672,2018-07-01,13,46378.0,41182.344,43803.0
exp2_672h,672,2018-07-01,14,48208.0,42435.3,45293.0
exp2_672h,672,2018-07-01,15,49429.0,43504.68,46465.0
exp2_672h,672,2018-07-01,16,50466.0,44460.055,47711.0
exp2_672h,672,2018-07-01,17,51358.0,44965.625,48790.0
exp2_672h,672,2018-07-01,18,51803.0,45093.46,49341.0
exp2_672h,672,2018-07-01,19,51437.0,44538.742,49031.0
exp2_672h,672,2018-07-01,20,50120.0,43417.586,47522.0
exp2_672h,672,2018-07-01,21,48316.0,41899.36,45558.0
exp2_672h,672,2018-07-01,22,46807.0,40204.844,43940.0
exp2_672h,672,2018-07-01,23,43501.0,37422.57,40958.0
exp2_672h,672,2018-07-02,0,39909.0,39836.773,37751.0
exp2_672h,672,2018-07-02,1,36627.0,36787.9,34716.0
exp2_672h,672,2018-07-02,2,34288.0,34452.414,32345.0
exp2_672h,672,2018-07-02,3,32552.0,32869.785,30546.0
exp2_672h,672,2018-07-02,4,31450.0,31729.473,29300.0
exp2_672h,672,2018-07-02,5,31246.0,31508.018,28511.0
exp2_672h,672,2018-07-02,6,32035.0,32291.59,27992.0
exp2_672h,672,2018-07-02,7,34136.0,33933.69,28211.0
exp2_672h,672,2018-07-02,8,37526.0,36333.11,30337.0
exp2_672h,672,2018-07-02,9,40987.0,38594.992,33759.0
exp2_672h,672,2018-07-02,10,44377.0,40907.688,37516.0
exp2_672h,672,2018-07-02,11,47740.0,43027.98,41130.0
exp2_672h,672,2018-07-02,12,50475.0,44865.32,44099.0
exp2_672h,672,2018-07-02,13,52533.0,46494.055,46378.0
exp2_672h,672,2018-07-02,14,54170.0,47750.83,48208.0
exp2_672h,672,2018-07-02,15,55159.0,48907.75,49429.0
exp2_672h,672,2018-07-02,16,55836.0,49964.22,50466.0
exp2_672h,672,2018-07-02,17,56430.0,50591.46,51358.0
exp2_672h,672,2018-07-02,18,56609.0,50668.58,51803.0
exp2_672h,672,2018-07-02,19,56231.0,49981.934,51437.0
exp2_672h,672,2018-07-02,20,54644.0,48418.625,50120.0
exp2_672h,672,2018-07-02,21,52757.0,46718.15,48316.0
exp2_672h,672,2018-07-02,22,50685.0,44506.28,46807.0
exp2_672h,672,2018-07-02,23,46833.0,40947.76,43501.0
exp2_672h,672,2018-07-03,0,42919.0,42564.02,39909.0
exp2_672h,672,2018-07-03,1,39641.0,38902.53,36627.0
exp2_672h,672,2018-07-03,2,37091.0,36161.223,34288.0
exp2_672h,672,2018-07-03,3,35334.0,34371.066,32552.0
exp2_672h,672,2018-07-03,4,34189.0,32997.938,31450.0
exp2_672h,672,2018-07-03,5,33912.0,32721.479,31246.0
exp2_672h,672,2018-07-03,6,34734.0,33607.645,32035.0
exp2_672h,672,2018-07-03,7,36759.0,35453.45,34136.0
exp2_672h,672,2018-07-03,8,39728.0,38077.926,37526.0
exp2_672h,672,2018-07-03,9,42680.0,40451.11,40987.0
exp2_672h,672,2018-07-03,10,45766.0,42669.203,44377.0
exp2_672h,672,2018-07-03,11,48876.0,44399.438,47740.0
exp2_672h,672,2018-07-03,12,51603.0,45892.96,50475.0
exp2_672h,672,2018-07-03,13,53623.0,46958.5,52533.0
exp2_672h,672,2018-07-03,14,54852.0,47657.188,54170.0
exp2_672h,672,2018-07-03,15,54908.0,48451.574,55159.0
exp2_672h,672,2018-07-03,16,54908.0,49304.555,55836.0
exp2_672h,672,2018-07-03,17,54724.0,49758.688,56430.0
exp2_672h,672,2018-07-03,18,53679.0,49674.5,56609.0
exp2_672h,672,2018-07-03,19,51788.0,48925.785,56231.0
exp2_672h,672,2018-07-03,20,49244.0,47677.29,54644.0
exp2_672h,672,2018-07-03,21,47292.0,45891.055,52757.0
exp2_672h,672,2018-07-03,22,45506.0,44024.953,50685.0
exp2_672h,672,2018-07-03,23,42437.0,40810.383,46833.0
exp2_672h,672,2018-07-04,0,39340.0,38817.17,42919.0
exp2_672h,672,2018-07-04,1,36317.0,35679.625,39641.0
exp2_672h,672,2018-07-04,2,34060.0,33082.56,37091.0
exp2_672h,672,2018-07-04,3,32477.0,31259.445,35334.0
exp2_672h,672,2018-07-04,4,31306.0,30126.404,34189.0
exp2_672h,672,2018-07-04,5,30707.0,29762.074,33912.0
exp2_672h,672,2018-07-04,6,30668.0,30517.93,34734.0
exp2_672h,672,2018-07-04,7,31027.0,32166.125,36759.0
exp2_672h,672,2018-07-04,8,32565.0,34478.094,39728.0
exp2_672h,672,2018-07-04,9,35299.0,36207.406,42680.0
exp2_672h,672,2018-07-04,10,38405.0,37821.742,45766.0
exp2_672h,672,2018-07-04,11,41539.0,39165.727,48876.0
exp2_672h,672,2018-07-04,12,44266.0,40202.76,51603.0
exp2_672h,672,2018-07-04,13,46164.0,40613.656,53623.0
exp2_672h,672,2018-07-04,14,47275.0,41054.0,54852.0
exp2_672h,672,2018-07-04,15,47767.0,41654.234,54908.0
exp2_672h,672,2018-07-04,16,47897.0,41955.008,54908.0
exp2_672h,672,2018-07-04,17,47504.0,42195.914,54724.0
exp2_672h,672,2018-07-04,18,46611.0,41985.32,53679.0
exp2_672h,672,2018-07-04,19,44964.0,41188.957,51788.0
exp2_672h,672,2018-07-04,20,43361.0,40182.258,49244.0
exp2_672h,672,2018-07-04,21,42157.0,38799.53,47292.0
exp2_672h,672,2018-07-04,22,40860.0,37377.938,45506.0
exp2_672h,672,2018-07-04,23,39131.0,34724.43,42437.0
exp2_672h,672,2018-07-05,0,36699.0,36413.66,39340.0
exp2_672h,672,2018-07-05,1,34220.0,33809.91,36317.0
exp2_672h,672,2018-07-05,2,32368.0,31605.586,34060.0
exp2_672h,672,2018-07-05,3,31209.0,30251.594,32477.0
exp2_672h,672,2018-07-05,4,30749.0,29460.293,31306.0
exp2_672h,672,2018-07-05,5,30872.0,29510.031,30707.0
exp2_672h,672,2018-07-05,6,31845.0,30657.69,30668.0
exp2_672h,672,2018-07-05,7,33894.0,32559.629,31027.0
exp2_672h,672,2018-07-05,8,36956.0,35298.03,32565.0
exp2_672h,672,2018-07-05,9,39443.0,37488.918,35299.0
exp2_672h,672,2018-07-05,10,42013.0,39452.86,38405.0
exp2_672h,672,2018-07-05,11,44632.0,41395.617,41539.0
exp2_672h,672,2018-07-05,12,46809.0,42871.793,44266.0
exp2_672h,672,2018-07-05,13,48646.0,43835.258,46164.0
exp2_672h,672,2018-07-05,14,50094.0,44720.645,47275.0
exp2_672h,672,2018-07-05,15,50858.0,45619.33,47767.0
exp2_672h,672,2018-07-05,16,51351.0,46261.805,47897.0
exp2_672h,672,2018-07-05,17,52045.0,46773.523,47504.0
exp2_672h,672,2018-07-05,18,52503.0,46870.086,46611.0
exp2_672h,672,2018-07-05,19,51786.0,46196.355,44964.0
exp2_672h,672,2018-07-05,20,50066.0,45088.688,43361.0
exp2_672h,672,2018-07-05,21,48431.0,43643.434,42157.0
exp2_672h,672,2018-07-05,22,46736.0,42122.945,40860.0
exp2_672h,672,2018-07-05,23,43432.0,39597.57,39131.0
exp2_672h,672,2018-07-06,0,40087.0,39998.188,36699.0
exp2_672h,672,2018-07-06,1,37168.0,36852.65,34220.0
exp2_672h,672,2018-07-06,2,35164.0,34317.6,32368.0
exp2_672h,672,2018-07-06,3,33844.0,32908.473,31209.0
exp2_672h,672,2018-07-06,4,33133.0,31973.812,30749.0
exp2_672h,672,2018-07-06,5,33129.0,31770.984,30872.0
exp2_672h,672,2018-07-06,6,34020.0,32612.707,31845.0
exp2_672h,672,2018-07-06,7,35573.0,34044.168,33894.0
exp2_672h,672,2018-07-06,8,37575.0,36312.21,36956.0
exp2_672h,672,2018-07-06,9,39381.0,38787.68,39443.0
exp2_672h,672,2018-07-06,10,40621.0,41001.18,42013.0
exp2_672h,672,2018-07-06,11,41668.0,42952.387,44632.0
exp2_672h,672,2018-07-06,12,42539.0,44101.71,46809.0
exp2_672h,672,2018-07-06,13,42955.0,44829.316,48646.0
exp2_672h,672,2018-07-06,14,43241.0,45179.684,50094.0
exp2_672h,672,2018-07-06,15,43594.0,45345.242,50858.0
exp2_672h,672,2018-07-06,16,43843.0,45374.586,51351.0
exp2_672h,672,2018-07-06,17,43890.0,45144.92,52045.0
exp2_672h,672,2018-07-06,18,43651.0,44699.266,52503.0
exp2_672h,672,2018-07-06,19,42606.0,43506.58,51786.0
exp2_672h,672,2018-07-06,20,40731.0,42268.29,50066.0
exp2_672h,672,2018-07-06,21,38882.0,40999.004,48431.0
exp2_672h,672,2018-07-06,22,37544.0,39471.08,46736.0
exp2_672h,672,2018-07-06,23,34647.0,37251.742,43432.0
exp2_672h,672,2018-07-07,0,31602.0,31953.312,40087.0
exp2_672h,672,2018-07-07,1,28643.0,29512.166,37168.0
exp2_672h,672,2018-07-07,2,26556.0,27488.895,35164.0
exp2_672h,672,2018-07-07,3,25035.0,26470.658,33844.0
exp2_672h,672,2018-07-07,4,24081.0,25779.447,33133.0
exp2_672h,672,2018-07-07,5,23519.0,25598.398,33129.0
exp2_672h,672,2018-07-07,6,23358.0,25934.852,34020.0
exp2_672h,672,2018-07-07,7,23663.0,26934.33,35573.0
exp2_672h,672,2018-07-07,8,24818.0,28805.264,37575.0
exp2_672h,672,2018-07-07,9,26449.0,31179.824,39381.0
exp2_672h,672,2018-07-07,10,27693.0,34127.363,40621.0
exp2_672h,672,2018-07-07,11,28681.0,36593.266,41668.0
exp2_672h,672,2018-07-07,12,29421.0,38355.836,42539.0
exp2_672h,672,2018-07-07,13,29976.0,39538.145,42955.0
exp2_672h,672,2018-07-07,14,30565.0,40308.42,43241.0
exp2_672h,672,2018-07-07,15,31347.0,40913.156,43594.0
exp2_672h,672,2018-07-07,16,32356.0,41939.64,43843.0
exp2_672h,672,2018-07-07,17,33430.0,42693.164,43890.0
exp2_672h,672,2018-07-07,18,34233.0,43301.54,43651.0
exp2_672h,672,2018-07-07,19,34170.0,42649.69,42606.0
exp2_672h,672,2018-07-07,20,33101.0,41419.727,40731.0
exp2_672h,672,2018-07-07,21,31614.0,39990.78,38882.0
exp2_672h,672,2018-07-07,22,30855.0,38467.766,37544.0
exp2_672h,672,2018-07-07,23,29070.0,35983.22,34647.0
exp2_672h,672,2018-07-08,0,26894.0,26849.922,31602.0
exp2_672h,672,2018-07-08,1,24656.0,24900.102,28643.0
exp2_672h,672,2018-07-08,2,23196.0,23249.584,26556.0
exp2_672h,672,2018-07-08,3,22232.0,22332.844,25035.0
exp2_672h,672,2018-07-08,4,21597.0,21941.98,24081.0
exp2_672h,672,2018-07-08,5,21353.0,21655.082,23519.0
exp2_672h,672,2018-07-08,6,21211.0,22116.555,23358.0
exp2_672h,672,2018-07-08,7,21428.0,23095.396,23663.0
exp2_672h,672,2018-07-08,8,22544.0,24651.426,24818.0
exp2_672h,672,2018-07-08,9,24211.0,26559.89,26449.0
exp2_672h,672,2018-07-08,10,25826.0,28999.812,27693.0
exp2_672h,672,2018-07-08,11,27396.0,31398.115,28681.0
exp2_672h,672,2018-07-08,12,28760.0,33496.406,29421.0
exp2_672h,672,2018-07-08,13,30008.0,35073.29,29976.0
exp2_672h,672,2018-07-08,14,31227.0,36083.56,30565.0
exp2_672h,672,2018-07-08,15,32586.0,37202.6,31347.0
exp2_672h,672,2018-07-08,16,34151.0,38233.758,32356.0
exp2_672h,672,2018-07-08,17,35838.0,39239.547,33430.0
exp2_672h,672,2018-07-08,18,37210.0,39488.836,34233.0
exp2_672h,672,2018-07-08,19,37450.0,39038.812,34170.0
exp2_672h,672,2018-07-08,20,36497.0,37630.664,33101.0
exp2_672h,672,2018-07-08,21,34974.0,36077.582,31614.0
exp2_672h,672,2018-07-08,22,34020.0,34216.766,30855.0
exp2_672h,672,2018-07-08,23,31538.0,31416.0,29070.0
exp2_672h,672,2018-07-09,0,28679.0,28769.238,26894.0
exp2_672h,672,2018-07-09,1,26251.0,26448.256,24656.0
exp2_672h,672,2018-07-09,2,24582.0,24595.129,23196.0
exp2_672h,672,2018-07-09,3,23663.0,23604.2,22232.0
exp2_672h,672,2018-07-09,4,23223.0,23134.184,21597.0
exp2_672h,672,2018-07-09,5,23484.0,22916.785,21353.0
exp2_672h,672,2018-07-09,6,24626.0,23567.334,21211.0
exp2_672h,672,2018-07-09,7,26519.0,24975.623,21428.0
exp2_672h,672,2018-07-09,8,29088.0,26723.387,22544.0
exp2_672h,672,2018-07-09,9,31048.0,28718.035,24211.0
exp2_672h,672,2018-07-09,10,32864.0,30595.281,25826.0
exp2_672h,672,2018-07-09,11,34764.0,32343.125,27396.0
exp2_672h,672,2018-07-09,12,36489.0,33686.703,28760.0
exp2_672h,672,2018-07-09,13,38091.0,34752.97,30008.0
exp2_672h,672,2018-07-09,14,39879.0,35421.438,31227.0
exp2_672h,672,2018-07-09,15,41572.0,36194.11,32586.0
exp2_672h,672,2018-07-09,16,43276.0,36967.336,34151.0
exp2_672h,672,2018-07-09,17,44848.0,37507.305,35838.0
exp2_672h,672,2018-07-09,18,45771.0,37697.83,37210.0
exp2_672h,672,2018-07-09,19,45494.0,37295.637,37450.0
exp2_672h,672,2018-07-09,20,43886.0,36349.055,36497.0
exp2_672h,672,2018-07-09,21,41662.0,35380.047,34974.0
exp2_672h,672,2018-07-09,22,39795.0,33891.246,34020.0
exp2_672h,672,2018-07-09,23,36290.0,31440.146,31538.0
exp2_672h,672,2018-07-10,0,32776.0,32807.043,28679.0
exp2_672h,672,2018-07-10,1,29679.0,30039.865,26251.0
exp2_672h,672,2018-07-10,2,27677.0,27926.367,24582.0
exp2_672h,672,2018-07-10,3,26401.0,26667.932,23663.0
exp2_672h,672,2018-07-10,4,25735.0,25838.371,23223.0
exp2_672h,672,2018-07-10,5,25808.0,25824.309,23484.0
exp2_672h,672,2018-07-10,6,26841.0,26673.797,24626.0
exp2_672h,672,2018-07-10,7,28883.0,28223.082,26519.0
exp2_672h,672,2018-07-10,8,31787.0,30574.234,29088.0
exp2_672h,672,2018-07-10,9,34357.0,32990.59,31048.0
exp2_672h,672,2018-07-10,10,36944.0,35050.883,32864.0
exp2_672h,672,2018-07-10,11,39621.0,37335.336,34764.0
exp2_672h,672,2018-07-10,12,42103.0,39102.93,36489.0
exp2_672h,672,2018-07-10,13,44216.0,40419.867,38091.0
exp2_672h,672,2018-07-10,14,46219.0,41272.375,39879.0
exp2_672h,672,2018-07-10,15,47959.0,42064.516,41572.0
exp2_672h,672,2018-07-10,16,49442.0,42748.547,43276.0
exp2_672h,672,2018-07-10,17,50731.0,43022.17,44848.0
exp2_672h,672,2018-07-10,18,51429.0,43228.367,45771.0
exp2_672h,672,2018-07-10,19,50943.0,42550.65,45494.0
exp2_672h,672,2018-07-10,20,49264.0,41163.906,43886.0
exp2_672h,672,2018-07-10,21,47194.0,39588.83,41662.0
exp2_672h,672,2018-07-10,22,45245.0,37778.18,39795.0
exp2_672h,672,2018-07-10,23,41533.0,35014.75,36290.0
exp2_672h,672,2018-07-11,0,37750.0,37762.188,32776.0
exp2_672h,672,2018-07-11,1,34491.0,34625.438,29679.0
exp2_672h,672,2018-07-11,2,32241.0,32010.809,27677.0
exp2_672h,672,2018-07-11,3,30727.0,30373.78,26401.0
exp2_672h,672,2018-07-11,4,29755.0,29285.43,25735.0
exp2_672h,672,2018-07-11,5,29571.0,29062.844,25808.0
exp2_672h,672,2018-07-11,6,30570.0,29752.164,26841.0
exp2_672h,672,2018-07-11,7,32425.0,31039.7,28883.0
exp2_672h,672,2018-07-11,8,35156.0,33388.195,31787.0
exp2_672h,672,2018-07-11,9,37384.0,35575.285,34357.0
exp2_672h,672,2018-07-11,10,39391.0,37727.445,36944.0
exp2_672h,672,2018-07-11,11,41478.0,40009.996,39621.0
exp2_672h,672,2018-07-11,12,43429.0,41905.855,42103.0
exp2_672h,672,2018-07-11,13,44897.0,43200.4,44216.0
exp2_672h,672,2018-07-11,14,46210.0,43857.55,46219.0
exp2_672h,672,2018-07-11,15,47239.0,44477.6,47959.0
exp2_672h,672,2018-07-11,16,48007.0,45001.586,49442.0
exp2_672h,672,2018-07-11,17,48546.0,45159.875,50731.0
exp2_672h,672,2018-07-11,18,48488.0,45055.65,51429.0
exp2_672h,672,2018-07-11,19,47227.0,43961.08,50943.0
exp2_672h,672,2018-07-11,20,44899.0,42549.78,49264.0
exp2_672h,672,2018-07-11,21,43176.0,40889.547,47194.0
exp2_672h,672,2018-07-11,22,41557.0,38852.375,45245.0
exp2_672h,672,2018-07-11,23,38176.0,36071.57,41533.0
exp2_672h,672,2018-07-12,0,34724.0,34762.074,37750.0
exp2_672h,672,2018-07-12,1,31596.0,31816.293,34491.0
exp2_672h,672,2018-07-12,2,29530.0,29424.385,32241.0
exp2_672h,672,2018-07-12,3,28141.0,28042.207,30727.0
exp2_672h,672,2018-07-12,4,27314.0,26984.059,29755.0
exp2_672h,672,2018-07-12,5,27150.0,26689.764,29571.0
exp2_672h,672,2018-07-12,6,28072.0,27278.348,30570.0
exp2_672h,672,2018-07-12,7,29919.0,28372.02,32425.0
exp2_672h,672,2018-07-12,8,32262.0,30082.834,35156.0
exp2_672h,672,2018-07-12,9,34365.0,31709.773,37384.0
exp2_672h,672,2018-07-12,10,36208.0,33421.11,39391.0
exp2_672h,672,2018-07-12,11,38167.0,34995.938,41478.0
exp2_672h,672,2018-07-12,12,39765.0,36738.58,43429.0
exp2_672h,672,2018-07-12,13,41289.0,38077.473,44897.0
exp2_672h,672,2018-07-12,14,42744.0,39018.492,46210.0
exp2_672h,672,2018-07-12,15,43799.0,39980.492,47239.0
exp2_672h,672,2018-07-12,16,44622.0,40475.875,48007.0
exp2_672h,672,2018-07-12,17,45162.0,40756.68,48546.0
exp2_672h,672,2018-07-12,18,45202.0,40954.03,48488.0
exp2_672h,672,2018-07-12,19,44188.0,40051.023,47227.0
exp2_672h,672,2018-07-12,20,42278.0,38757.375,44899.0
exp2_672h,672,2018-07-12,21,40614.0,37195.188,43176.0
exp2_672h,672,2018-07-12,22,39212.0,35309.727,41557.0
exp2_672h,672,2018-07-12,23,36168.0,32702.73,38176.0
exp2_672h,672,2018-07-13,0,32887.0,33064.234,34724.0
exp2_672h,672,2018-07-13,1,30004.0,30370.137,31596.0
exp2_672h,672,2018-07-13,2,28104.0,28521.871,29530.0
exp2_672h,672,2018-07-13,3,26823.0,27282.402,28141.0
exp2_672h,672,2018-07-13,4,26097.0,26355.312,27314.0
exp2_672h,672,2018-07-13,5,26072.0,26402.332,27150.0
exp2_672h,672,2018-07-13,6,26969.0,27053.07,28072.0
exp2_672h,672,2018-07-13,7,28777.0,28253.875,29919.0
exp2_672h,672,2018-07-13,8,31322.0,29787.191,32262.0
exp2_672h,672,2018-07-13,9,33540.0,31431.367,34365.0
exp2_672h,672,2018-07-13,10,35506.0,33018.156,36208.0
exp2_672h,672,2018-07-13,11,37451.0,34406.64,38167.0
exp2_672h,672,2018-07-13,12,39153.0,35553.746,39765.0
exp2_672h,672,2018-07-13,13,40552.0,36532.086,41289.0
exp2_672h,672,2018-07-13,14,42200.0,37534.83,42744.0
exp2_672h,672,2018-07-13,15,43465.0,38303.07,43799.0
exp2_672h,672,2018-07-13,16,44485.0,39051.414,44622.0
exp2_672h,672,2018-07-13,17,45207.0,39617.875,45162.0
exp2_672h,672,2018-07-13,18,45368.0,39705.805,45202.0
exp2_672h,672,2018-07-13,19,44352.0,39292.03,44188.0
exp2_672h,672,2018-07-13,20,42301.0,37950.664,42278.0
exp2_672h,672,2018-07-13,21,40150.0,36635.477,40614.0
exp2_672h,672,2018-07-13,22,38638.0,34872.875,39212.0
exp2_672h,672,2018-07-13,23,35709.0,32491.316,36168.0
exp2_672h,672,2018-07-14,0,32597.0,32546.127,32887.0
exp2_672h,672,2018-07-14,1,29814.0,29854.367,30004.0
exp2_672h,672,2018-07-14,2,27773.0,27764.297,28104.0
exp2_672h,672,2018-07-14,3,26383.0,26435.043,26823.0
exp2_672h,672,2018-07-14,4,25464.0,25454.389,26097.0
exp2_672h,672,2018-07-14,5,25068.0,25287.695,26072.0
exp2_672h,672,2018-07-14,6,25066.0,25699.4,26969.0
exp2_672h,672,2018-07-14,7,25489.0,26639.51,28777.0
exp2_672h,672,2018-07-14,8,27241.0,28389.258,31322.0
exp2_672h,672,2018-07-14,9,29717.0,30223.178,33540.0
exp2_672h,672,2018-07-14,10,32295.0,32304.691,35506.0
exp2_672h,672,2018-07-14,11,34784.0,34222.46,37451.0
exp2_672h,672,2018-07-14,12,37040.0,35718.066,39153.0
exp2_672h,672,2018-07-14,13,38782.0,37163.305,40552.0
exp2_672h,672,2018-07-14,14,40343.0,38513.6,42200.0
exp2_672h,672,2018-07-14,15,41810.0,39757.023,43465.0
exp2_672h,672,2018-07-14,16,43166.0,41014.98,44485.0
exp2_672h,672,2018-07-14,17,44380.0,41824.93,45207.0
exp2_672h,672,2018-07-14,18,44984.0,42296.137,45368.0
exp2_672h,672,2018-07-14,19,44606.0,42028.562,44352.0
exp2_672h,672,2018-07-14,20,43030.0,40848.96,42301.0
exp2_672h,672,2018-07-14,21,41351.0,39479.42,40150.0
exp2_672h,672,2018-07-14,22,40018.0,37927.22,38638.0
exp2_672h,672,2018-07-14,23,37423.0,35459.332,35709.0
exp2_672h,672,2018-07-15,0,34543.0,34381.22,32597.0
exp2_672h,672,2018-07-15,1,31822.0,31677.414,29814.0
exp2_672h,672,2018-07-15,2,29820.0,29636.885,27773.0
exp2_672h,672,2018-07-15,3,28409.0,28291.363,26383.0
exp2_672h,672,2018-07-15,4,27472.0,27280.422,25464.0
exp2_672h,672,2018-07-15,5,26832.0,27031.432,25068.0
exp2_672h,672,2018-07-15,6,26712.0,27314.21,25066.0
exp2_672h,672,2018-07-15,7,26749.0,28205.352,25489.0
exp2_672h,672,2018-07-15,8,27771.0,30251.445,27241.0
exp2_672h,672,2018-07-15,9,29624.0,32625.174,29717.0
exp2_672h,672,2018-07-15,10,31808.0,35140.203,32295.0
exp2_672h,672,2018-07-15,11,33782.0,37619.484,34784.0
exp2_672h,672,2018-07-15,12,34840.0,39821.848,37040.0
exp2_672h,672,2018-07-15,13,35304.0,41545.723,38782.0
exp2_672h,672,2018-07-15,14,36039.0,43058.43,40343.0
exp2_672h,672,2018-07-15,15,36899.0,44443.695,41810.0
exp2_672h,672,2018-07-15,16,38385.0,45927.82,43166.0
exp2_672h,672,2018-07-15,17,40418.0,47128.42,44380.0
exp2_672h,672,2018-07-15,18,42005.0,47830.273,44984.0
exp2_672h,672,2018-07-15,19,42348.0,47560.57,44606.0
exp2_672h,672,2018-07-15,20,41550.0,46255.47,43030.0
exp2_672h,672,2018-07-15,21,40646.0,44632.82,41351.0
exp2_672h,672,2018-07-15,22,39819.0,43024.57,40018.0
exp2_672h,672,2018-07-15,23,37301.0,40423.176,37423.0
exp2_672h,672,2018-07-16,0,34259.0,34372.32,34543.0
exp2_672h,672,2018-07-16,1,31711.0,31886.45,31822.0
exp2_672h,672,2018-07-16,2,29945.0,30031.99,29820.0
exp2_672h,672,2018-07-16,3,28772.0,29032.514,28409.0
exp2_672h,672,2018-07-16,4,28250.0,28286.441,27472.0
exp2_672h,672,2018-07-16,5,28477.0,28402.426,26832.0
exp2_672h,672,2018-07-16,6,29784.0,29375.756,26712.0
exp2_672h,672,2018-07-16,7,31949.0,31088.023,26749.0
exp2_672h,672,2018-07-16,8,35160.0,33776.812,27771.0
exp2_672h,672,2018-07-16,9,38139.0,36324.875,29624.0
exp2_672h,672,2018-07-16,10,41134.0,38678.31,31808.0
exp2_672h,672,2018-07-16,11,44199.0,40657.305,33782.0
exp2_672h,672,2018-07-16,12,46981.0,42651.33,34840.0
exp2_672h,672,2018-07-16,13,49438.0,44243.844,35304.0
exp2_672h,672,2018-07-16,14,51410.0,45369.242,36039.0
exp2_672h,672,2018-07-16,15,52742.0,46701.945,36899.0
exp2_672h,672,2018-07-16,16,53408.0,48070.72,38385.0
exp2_672h,672,2018-07-16,17,53764.0,48885.67,40418.0
exp2_672h,672,2018-07-16,18,53352.0,49244.31,42005.0
exp2_672h,672,2018-07-16,19,52226.0,48730.445,42348.0
exp2_672h,672,2018-07-16,20,50618.0,47239.758,41550.0
